INVESTMENT_ID,CUSTOMER_ID,ASSET_CLASS,INVESTMENT_AMOUNT,CURRENT_VALUE,INVESTMENT_DATE,UPDATED_AT
c2cc3f03-5f3d-4197-a35f-2dd36ed90336,eae87cfd-6173-49e2-b2e9-a85f9d4b1c5f,Crypto,32462.65,11999.8,2016-04-06,2025-03-15 13:16:53
bf25240a-e27e-45d2-a129-cdc0ec930292,26ba3318-4bab-4fca-a73a-5a1dad06e50d,Mutual Fund,17370.2,82232.17,2022-02-22,2025-03-15 13:16:53
5d633ba7-88b8-4b4f-be26-569a8a02b09e,38aa9a3d-eecd-4024-ad48-54dbf5e58e90,Stock,63778.98,103253.95,2015-12-07,2025-03-15 13:16:53
77689eff-e092-4bc9-9df0-5b36a8ff625b,55d2f74a-546e-452a-9995-1e03add7719f,ETF,44586.6,69972.77,2022-02-15,2025-03-15 13:16:53
446f10d1-f08a-4c98-879a-e89f0b0c22a6,a6da81f6-a509-418a-ade0-fe0d0fa4f2f6,ETF,96991.7,48767.89,2021-12-19,2025-03-15 13:16:53
fc760e95-8451-4a15-8515-f4aa0cd697ed,cba1a1b1-2540-496b-9884-5dc78b8f6650,Bond,18614.04,118728.44,2021-05-18,2025-03-15 13:16:53
3b1486eb-e2ed-4abe-b590-a9597b6af460,09897c84-8a60-4e62-86bb-bcc1e50fde5b,ETF,27277.19,134705.18,2016-06-28,2025-03-15 13:16:53
6cf5e571-5c67-4272-8453-9d73c689916b,4f35afd2-59bb-4faa-8d5e-6770f9e4d490,Mutual Fund,57895.95,31842.87,2018-05-31,2025-03-15 13:16:53
4de8b2e9-0c9b-4e0b-95f9-a5967d301c2d,493b52c7-45ee-4430-a443-ec44713b0011,ETF,54526.1,149164.17,2021-11-27,2025-03-15 13:16:53
a58bc99d-3b64-4ad3-b468-d7b0ce284d3f,b0fc8332-6114-4ca9-983b-0fd34f28d68e,Crypto,58696.93,47724.31,2018-11-21,2025-03-15 13:16:53
9f14a8a9-3886-4e8c-b0db-548b2317f5bc,25699217-786b-4d5a-b89f-1360232f3d85,Mutual Fund,47030.59,40181.25,2020-04-24,2025-03-15 13:16:53
146c3571-83d7-46bd-a6aa-2b8ea6225d00,40f166ac-829e-4d12-a41a-d504a1a9e589,ETF,28223.26,90323.05,2021-12-22,2025-03-15 13:16:53
136e6383-78c7-4da6-8f41-1ee26c8023f8,dbdf829a-f6f0-4008-bcc8-2fd42f5a3f62,Crypto,33267.68,98627.8,2015-05-28,2025-03-15 13:16:53
c492516f-1a10-46a4-bed5-65beaae4a471,e75dd463-696a-4aa9-be6a-16972c70631c,Bond,25815.24,114068.04,2016-07-30,2025-03-15 13:16:53
0ff645a3-9980-450a-8ccb-26463277536a,d13b0f26-b183-4094-bd5b-1a1164c240cd,Crypto,3467.54,103068.99,2017-12-25,2025-03-15 13:16:53
c0ef829e-1369-4faf-8d12-b811dbc852b8,4fb58024-cf10-4a73-a44a-974eaf4c95cf,Stock,62766.38,15936.48,2019-05-08,2025-03-15 13:16:53
1f7efc94-edbb-418a-a2b3-e13a3effe5dc,14671684-e37c-4ef3-86f9-516b80873d43,Real Estate,92885.06,28232.19,2016-07-10,2025-03-15 13:16:53
2111c7c9-45bf-4761-9c65-52036cb40be1,42e8b271-9a22-4ec2-aa9b-e02cc522d4e6,Bond,4130.43,56413.66,2020-08-27,2025-03-15 13:16:53
ac49fac3-9629-4429-8a99-3f20c230b368,54978e26-1089-48e3-89ed-d10c5e6ea659,Mutual Fund,94476.17,148352.44,2021-01-30,2025-03-15 13:16:53
e56e903a-0696-4493-835d-059338d08e88,2f92d97a-20b2-4410-8395-091737491157,Crypto,68024.66,27382.94,2015-02-14,2025-03-15 13:16:53
3fa1eaa8-1429-4670-987d-baef37a2e083,49f34061-b533-4dda-9ec3-1f6d55e46e4a,Bond,1910.97,1197.21,2019-12-19,2025-03-15 13:16:53
918f988d-257d-42a1-a965-9b58888e35db,750b50c7-913d-4eed-93b3-d8418fc218d0,ETF,88822.25,93118.69,2015-01-16,2025-03-15 13:16:53
bfebc499-17b1-4b69-9c4b-9ef5842b190e,3071d2d1-6203-4f32-9b8a-9ec9b68502e6,Stock,74238.68,116552.66,2018-06-18,2025-03-15 13:16:53
6ba38175-c3c6-486b-8e3d-a4e4c5073e3b,152bad3c-b920-4f23-b936-ba01b781e50e,Real Estate,52467.61,15750.34,2017-12-19,2025-03-15 13:16:53
5d869c72-45aa-4871-a4d4-4a7ae8d149b1,e1599a61-77ba-4098-8ecf-5b4f2ebdfd62,Bond,23793.19,146871.82,2017-01-19,2025-03-15 13:16:53
e558194b-5f35-4397-a372-5919de1fb893,27f385b5-2a4d-4f33-9b65-f03d84d7934a,ETF,45352.84,88187.23,2017-08-04,2025-03-15 13:16:53
d2e23ab4-9395-464e-8665-cbf3f760f35c,f55b00a4-6aa7-4092-b74a-cb5771f3adac,Bond,38677.08,13668.17,2022-05-21,2025-03-15 13:16:53
22676f4c-3a1f-4bed-bcba-ac483123a752,4073bfc9-d00f-4708-89c0-cf891ea45cfe,Real Estate,63241.54,17773.8,2022-10-25,2025-03-15 13:16:53
f9ef7f65-f97d-4a98-b3e7-71333db08368,a17057e3-c52a-449e-916f-9519d0d83a0f,Mutual Fund,99572.86,115169.11,2022-03-02,2025-03-15 13:16:53
2fae495d-aa2d-40d3-a12d-5c849105e1b6,553250fe-746b-46fc-9d05-74320e52de75,Bond,89798.28,131674.4,2015-09-28,2025-03-15 13:16:53
22029a5e-f4f9-4444-b24d-bfe3183ec317,9a0a0d8e-9d47-4501-bdf8-3952f7c842df,Mutual Fund,82246.15,90019.28,2023-04-15,2025-03-15 13:16:53
86d7abec-dd8b-4e0d-8c26-0714135a15df,ae91d171-dd7f-4d23-9a87-f12fef4f8680,Bond,97971.79,17108.41,2015-03-29,2025-03-15 13:16:53
f30abd61-b638-4438-b107-20a98c3429d6,a6c8546d-5503-4da9-922f-1c40019d3e8a,ETF,81083.47,121601.59,2021-07-14,2025-03-15 13:16:53
c242aed7-668a-485d-8444-9c5e9703db8d,5ee65b5f-10b8-42f8-8c19-ac9901dada3e,Mutual Fund,10873.34,31619.23,2016-11-28,2025-03-15 13:16:53
b282d247-7d7f-421e-a3d5-224d658a9394,7e9ef34a-dd88-4a69-ba22-30e9987f9a6d,Crypto,82670.94,38547.41,2019-10-02,2025-03-15 13:16:53
b930c295-4691-4cd1-8ccb-36d5429f26b3,9b457ae4-3350-4f07-91f2-785d828e1240,ETF,28734.09,24075.14,2015-05-19,2025-03-15 13:16:53
41b531d5-d94f-4c96-a6c5-a623ea91dded,d08af15b-e1bd-4adf-838f-3c15b94f94c2,ETF,5029.51,139464.05,2017-02-22,2025-03-15 13:16:53
9738abc7-6420-49e4-a992-64c2d9bc728a,057a3534-d68f-49a0-a5c4-d3676f3fd9af,ETF,98318.61,40836.06,2015-12-14,2025-03-15 13:16:53
e003026f-713d-4f4c-aca6-2f72d6ba9780,a6a6356f-ed67-4520-b060-71c0090083c1,ETF,37268.97,52774.27,2018-01-04,2025-03-15 13:16:53
11675431-b76c-4491-9ec9-ed58f593f2b2,c6d28c57-9c13-4d9c-8cc8-dc1c59b98f93,Bond,50537.35,148590.42,2018-04-25,2025-03-15 13:16:53
e479a48a-e8da-4f48-b875-2919501cd890,6e97dc12-da27-4659-81bc-15fdc14aaf8f,Stock,59092.35,83656.87,2020-11-23,2025-03-15 13:16:53
3aa89afb-1efc-4325-a2aa-c4917bf05021,cbba0c05-60e6-4a61-b62f-387b87698c26,Stock,50788.11,120227.06,2019-03-12,2025-03-15 13:16:53
2221f374-fd8a-4cb7-9aa1-5cce815847ab,c11bd470-4f23-46c7-8b00-4ed5e52c4522,ETF,46986.14,52273.41,2021-08-10,2025-03-15 13:16:53
1574326f-580e-4f5c-80d5-3b262cf28b9f,4e9ce41e-0b22-46d9-8aab-db48808a3e73,Bond,86305.11,30883.87,2022-07-17,2025-03-15 13:16:53
47cdfd46-753b-4f38-8845-da53a620bd6c,001a262a-9849-489b-8181-c0b375147114,Crypto,54759.63,14093.67,2019-04-25,2025-03-15 13:16:53
769a3ccb-cd15-4e66-bea6-6062c8aaff34,ab4e62c7-0da0-4c04-8fa4-5813ce996ef9,Bond,77965.16,102018.58,2020-01-12,2025-03-15 13:16:53
4074b79d-9b38-4390-8220-b5ce1d44dc63,f9d9033b-aa94-4d55-aa63-71526acfbf88,Mutual Fund,22578.91,148391.41,2020-12-01,2025-03-15 13:16:53
81b489e5-745e-4488-853d-ba9e7b3a98b4,489d5440-2b55-489a-aad3-21f9851bd66f,Real Estate,23894.92,8505.81,2019-08-26,2025-03-15 13:16:53
07d8d14a-ae55-4bf5-9cd9-37406a5c21b6,0a2a76af-89f3-4dc2-a326-4964ce4853ac,Real Estate,48979.74,6391.04,2022-11-13,2025-03-15 13:16:53
e00a923b-cf0b-44df-a18a-6415af235084,b22354eb-8d11-4c86-a352-c79798b90757,Stock,69476.53,145710.21,2017-07-26,2025-03-15 13:16:53
75efaf57-3e4d-4e5f-99a2-2e3638ee3832,8c943c7f-e10b-43c2-9a5e-7e7c54a5d31c,Stock,54694.38,145413.45,2020-12-23,2025-03-15 13:16:53
2a55f424-beb0-449a-8981-4704e2285d32,93102c05-194f-4fbc-8305-cd5a114f13f1,Bond,71619.34,137938.4,2022-04-26,2025-03-15 13:16:53
d71e9eb9-bf4a-458a-bdd7-0774a1c078db,f6abfb1c-586d-4f3f-a854-2dd4f6ed044b,Real Estate,10034.73,93184.27,2023-09-20,2025-03-15 13:16:53
6301b712-c7e6-47f6-9656-4e8c221c4f02,97105e87-5ebe-4f1f-9f07-1bb1d997db3d,ETF,41835.4,36424.1,2018-04-11,2025-03-15 13:16:53
6b53e6f2-fdf9-4e4b-8398-1703028df730,99f13227-3cc2-4798-99b0-bb872165ae81,ETF,96065.07,55610.46,2016-08-05,2025-03-15 13:16:53
769e4525-4327-4cb4-a0c6-71fcae8491b5,5ad34ccf-267a-4838-97ff-ceaa95418bb3,Mutual Fund,64447.04,147668.35,2021-12-17,2025-03-15 13:16:53
cc26953b-3f9b-4f5c-9bb7-8867b2db3efc,21fb9b92-936c-4a9b-bad0-3637740b7aa4,ETF,9672.28,125790.1,2018-01-22,2025-03-15 13:16:53
e3f79e4f-ab07-4794-a157-4d33827f9986,f8b6e046-3f06-4e68-8673-591987979f96,ETF,38536.93,11510.59,2022-12-15,2025-03-15 13:16:53
ad32107e-9d9d-4b6b-8369-abd07e00620d,744aaaed-29d2-422d-b29e-9cd35aa24377,Mutual Fund,76992.04,129042.08,2021-11-10,2025-03-15 13:16:53
e134affc-a34a-4e37-8e47-0cbbbc785131,39b23e22-7929-40da-b964-1532ab8f2bd8,Stock,31480.92,29066.34,2021-07-17,2025-03-15 13:16:53
8808fd33-cf7d-4a08-8df8-593187d70394,27d3ea5c-ba7c-4014-935b-9cfd187861c4,Mutual Fund,42933.04,65378.28,2019-05-05,2025-03-15 13:16:53
b0fd1b2c-acb7-40e9-84ae-485236a961da,d1ddd80c-a179-4fe5-9ded-a022821aefe0,Real Estate,21075.94,69713.33,2020-10-25,2025-03-15 13:16:53
7037da9b-aeb2-4283-84ea-1a16f7acd611,6cc364ec-f06a-41a6-8d6f-d8be04036289,Crypto,37817.23,103992.89,2017-09-21,2025-03-15 13:16:53
6c304151-f35e-4c1f-9b0a-5a54a6e6d766,b9c3d730-7876-4616-b385-dac3be6fb751,Mutual Fund,63268.44,24044.27,2016-07-21,2025-03-15 13:16:53
c35289b9-1927-41b9-acfa-f70de4947b35,f75618fb-d933-40d8-853c-22a7dd2400fe,Bond,18136.01,49152.18,2020-04-08,2025-03-15 13:16:53
f2b37971-26e4-4753-8abc-45f3bc8d492c,602550e0-e2e8-476b-bbd0-c82aaa120088,Bond,69160.2,27000.03,2020-03-05,2025-03-15 13:16:53
5b552a7a-c83d-43dc-a085-9018ef15ebae,a43412d8-26c1-4f78-9d52-c45973e1cfc5,Crypto,85334.48,137008.33,2019-03-20,2025-03-15 13:16:53
f2a04ff6-e8fb-4a25-a364-f5d3a1e6cb95,8d0bba3f-aebc-4989-9de4-ac7244247e3a,Real Estate,21765.08,90992.21,2019-07-18,2025-03-15 13:16:53
734335da-fda7-4f46-b30f-04953f70202e,14b80995-742b-45bc-940a-e05ec2ccca9c,ETF,66344.81,31679.01,2021-12-28,2025-03-15 13:16:53
aba83e69-d002-4e78-abf5-4b2c0c0bcba8,d160dc68-002c-4d50-a6cf-5860c0872cb7,Real Estate,32843.43,112321.54,2016-07-17,2025-03-15 13:16:53
967de620-584f-4358-81ab-d7971a8d4b07,da38dacd-4e47-41ba-a2dc-92d3942568b3,ETF,58033.91,138798.29,2022-12-24,2025-03-15 13:16:53
bb4fcef7-3b80-4973-981f-c06ebb5f4c64,6f22e0bd-5494-4de2-a269-42baebe481da,Crypto,87685.46,70296.17,2018-08-10,2025-03-15 13:16:53
6c136bda-710e-4704-98ce-fd06738e2735,28fa8638-293a-47be-a5c4-9e27606be906,ETF,44440.63,102804.34,2021-02-28,2025-03-15 13:16:53
a7d1763d-f1b8-4943-9640-fa74be017b02,2a11317c-647f-4b98-9998-53784aaa3a6e,Crypto,51506.48,119173.92,2016-10-19,2025-03-15 13:16:53
5c5fdb69-34f3-48ab-9573-432fc5512177,cb0d2ca6-250b-40cd-af0d-97d66b37de49,Stock,62196.06,58045.56,2017-05-13,2025-03-15 13:16:53
3900037b-cd9e-4126-ae30-d5ad0cc53eb3,959bc57f-d88e-4bb9-ac36-cd575be365e1,ETF,3696.25,65522.83,2017-07-11,2025-03-15 13:16:53
b40cc853-0ab7-4cdf-9538-47baf1da83be,1228d4b7-fafd-40d3-b979-dd7878e03aed,Crypto,73628.79,143423.86,2016-03-18,2025-03-15 13:16:53
1c727ed5-8ec3-4f64-aaae-f3df4caccf40,052610b0-f6f6-4184-be72-1575cc4e17d2,Mutual Fund,50480.42,75683.91,2023-08-09,2025-03-15 13:16:53
16dc1f69-8f69-4598-b14a-1580fbe12d78,91d8396c-cd21-47bc-b740-028d12a05e8b,ETF,3702.04,54055.88,2020-09-20,2025-03-15 13:16:53
dd1d7f02-224f-4e1c-8268-e3bc840e9387,197b269d-2929-41cc-82cc-da51b7adde3f,Mutual Fund,77575.82,127731.48,2020-09-15,2025-03-15 13:16:53
2d21efd9-45f3-4fb9-a3a8-3f5751f870e8,07a6c9aa-1dee-4cca-a8c6-5a471b338364,Mutual Fund,31637.14,124355.38,2020-09-19,2025-03-15 13:16:53
2ec071ac-e1a1-4e15-b2bb-6452f073082a,ac0bf954-dc10-4d36-9e30-67f9804ff030,Stock,74396.65,119385.13,2017-06-19,2025-03-15 13:16:53
ff505018-0699-48a4-b81f-61e00b6cd439,53fcfd6d-54eb-4b94-aa33-fd6ebb17a730,Stock,46017.6,140122.46,2019-01-11,2025-03-15 13:16:53
fff14b45-ed62-4723-b856-3539f2039caa,17b0bcbe-5dea-4324-89cf-c651a1be10b2,Mutual Fund,15095.02,74847.83,2018-06-22,2025-03-15 13:16:53
a67e923d-bd1e-4231-959d-7dd14a277179,6676c6e8-96b4-4464-8e02-cfd8d80fd7c5,Real Estate,84123.99,79577.94,2023-11-29,2025-03-15 13:16:53
3afd764c-af03-40f0-a4f2-18d7c2d97e95,becbb936-4aca-4ecb-9956-504a85f10ae6,Real Estate,13880.94,81936.62,2017-10-17,2025-03-15 13:16:53
b02b1a4e-0b10-49c5-8ce4-758b07c42a85,982c93a5-da17-41e5-81da-3da5aa101cdc,Bond,94168.39,83230.12,2016-11-08,2025-03-15 13:16:53
a032f3b2-372c-43b7-a398-19008d35bf51,69593817-4a8e-4b0c-a3bd-4ef7223cad38,ETF,15800.8,92114.92,2018-10-29,2025-03-15 13:16:53
4d16c042-9d70-44ec-8d43-e32bc2048e28,e74bb8de-2190-4830-b681-9d4c7448de90,ETF,86062.48,118543.11,2022-11-20,2025-03-15 13:16:53
098f59b9-ff66-4362-85c2-5f6b3e15bab0,a71caff5-9e1d-42d6-9ddf-a05c669cafcc,Real Estate,15669.02,61159.67,2015-04-20,2025-03-15 13:16:53
764e768a-4e82-40da-b131-511c94678774,6ddac725-ef76-4b77-88a0-cf9ae47271ec,Bond,92411.49,56742.95,2018-04-17,2025-03-15 13:16:53
262e9315-2e7e-46da-985f-f814ee8ad7dc,6a7bf72c-7120-4cae-8202-a8f7e555f194,Mutual Fund,44858.79,84863.75,2018-04-13,2025-03-15 13:16:53
5750b800-cc3f-4ae2-ba79-4f8e437d7b59,47f63d05-a15d-4c29-8960-f4d631265fcc,Stock,9737.57,136360.3,2021-08-25,2025-03-15 13:16:53
1914303e-0e8a-4590-8496-9fc711624ea3,8162cd36-803d-402f-811b-4e08d289613b,Real Estate,30807.29,102037.64,2022-06-08,2025-03-15 13:16:53
0afe012e-1471-4419-afa5-df88440b0127,5a9f744f-74e6-4289-ac5f-8cdeb48a227a,ETF,39986.75,96466.4,2018-11-20,2025-03-15 13:16:53
ffb4a515-a355-4b26-8643-ce4855200034,dc968e8c-c785-4d39-b512-4971c9672b6f,Real Estate,86729.04,95620.76,2023-06-23,2025-03-15 13:16:53
8c54dbbb-3333-4be0-a4bd-ea4f511db48f,7c0bc219-aaf3-4720-b6f1-c9ab186c8e28,ETF,84190.04,86327.57,2016-07-15,2025-03-15 13:16:53
7ca32b7c-8662-4851-8d71-c4680d4362b2,92ef8ab1-e388-4330-88e9-5c6519279377,Stock,19398.27,76421.71,2019-06-24,2025-03-15 13:16:53
b6116e71-5042-4fed-9655-ccbe7e4e97d3,ee13d591-452c-4665-aa1b-b30f5a682db7,Mutual Fund,87657.85,104863.48,2022-08-03,2025-03-15 13:16:53
988e03ec-e26f-4275-850d-43a9bbf1e50a,d9a0b6fe-95b6-43eb-b361-d024e00aa9ec,Real Estate,75010.71,107448.46,2015-08-27,2025-03-15 13:16:53
a8fb5a93-c291-4586-9fe7-5e3ff89d235b,b93cd5ff-4513-4cfe-ab3c-a4495eb4cfc1,Real Estate,11892.91,122872.7,2018-03-07,2025-03-15 13:16:53
bd641cde-9b2b-4c15-8e2f-b09fe2db7e3c,ae00eacf-402f-40c1-abf4-6a4f420b59ea,ETF,32641.13,98986.64,2023-08-29,2025-03-15 13:16:53
344363eb-5a1c-4f8e-8e72-6af2bfe077dc,5c2b9b8d-1825-454c-9d37-6e448e515b0c,Mutual Fund,59296.23,116334.72,2017-07-25,2025-03-15 13:16:53
48aac70e-d0f3-4782-b2e3-bdac2937d2cb,f16c0e3e-1839-469a-bc51-a0289a7ee140,Stock,3339.4,147784.51,2019-09-19,2025-03-15 13:16:53
5b862fcd-c707-4845-8231-2beb21dcacfa,64df6f7d-b63c-476a-ba71-f374c800c07b,Real Estate,45262.77,69009.64,2017-10-31,2025-03-15 13:16:53
523d1e6e-406f-4fcb-9490-3a96bc73b22b,fad9094e-6eb7-426f-b664-c10589d84fa2,ETF,24652.42,128323.76,2023-10-12,2025-03-15 13:16:53
3569a04e-5447-486b-8f5b-58fb9499c230,aa4abfc7-01af-4fad-b127-005c94e09df6,Crypto,59761.6,116596.25,2016-07-02,2025-03-15 13:16:53
5f505606-bfd1-4ea6-849b-ff8997f93833,912d5286-41f1-4cfc-8528-4fa7c3c334e1,Bond,80028.3,96244.33,2018-06-24,2025-03-15 13:16:53
2462c7b2-2bd0-46d5-8a5d-c57180481cfd,acf73ef8-819a-4a19-997e-534f7f5211e6,ETF,21367.1,58756.81,2019-06-07,2025-03-15 13:16:53
ae3c1475-8df7-4632-8a6b-55df48dfcff4,a00188c0-3929-4e23-a967-8c1be4c67953,Real Estate,53812.61,109445.31,2015-01-09,2025-03-15 13:16:53
60e0747b-cbcf-47dd-a802-2af337cf8663,79e70591-b6cf-448b-b828-12edd4863f51,ETF,74659.71,7135.4,2017-12-03,2025-03-15 13:16:53
9b28d2e2-fb2e-4dbd-9b38-6c40a2b6048f,44ed4e24-9173-42ef-8496-d46d18c756d3,Stock,77812.49,96444.56,2021-04-12,2025-03-15 13:16:53
b17d7f68-9a82-4b2a-96fd-a4c7647e70d4,55258126-017a-4384-8b97-33c38b49ee78,Bond,67750.28,114509.15,2022-06-03,2025-03-15 13:16:53
628be17e-fa2a-4f64-a843-4ad0f6361416,bd287284-e0ec-4446-a557-c3f90a400f14,Stock,13183.45,69890.8,2023-09-08,2025-03-15 13:16:53
92727c35-4fa3-4b93-a5ba-5ebd8e7a8e04,8124cb19-0470-46eb-aab7-40fbc1e5fd2f,Stock,27654.17,119255.47,2015-07-02,2025-03-15 13:16:53
222003f9-208a-4dac-97ee-e9829f7e9701,1bd0b446-5c5d-40b4-9a5e-6522fed3e74e,Mutual Fund,67871.2,71240.0,2015-02-09,2025-03-15 13:16:53
33574188-7dbd-48a0-afa8-2b414aa9138b,7aeb7bd6-edaa-449a-9fc6-f322b0b408fc,Real Estate,23906.3,119338.95,2015-10-04,2025-03-15 13:16:53
39017621-c24d-43d1-a66e-a9e937086110,c89c5fe4-e625-4b74-9230-c5b67fdae6b3,ETF,4455.73,142828.37,2022-09-15,2025-03-15 13:16:53
5f6d167e-a8ed-4e49-adf0-b4e2b36d24f6,9b753caa-f11e-43a4-9083-b749a40c39bf,Crypto,83350.04,123495.47,2019-10-31,2025-03-15 13:16:53
f3773c85-5dd3-411d-8a76-41c4ed5a5a79,d8e6c253-325a-4737-b6e4-9971460bef07,Bond,16771.13,143470.82,2016-12-06,2025-03-15 13:16:53
7ccf2472-1244-4734-a1f6-b7f665bec5b3,21378e00-eaba-44d4-905c-367f434e4136,Real Estate,53445.63,14629.88,2016-07-05,2025-03-15 13:16:53
ba128452-a729-49c3-be0e-88c25e53cbff,2077754f-b6e5-4da0-971d-ed95963b2a8d,ETF,6993.52,105929.22,2015-10-26,2025-03-15 13:16:53
d237f010-15c8-4d3f-a96d-cac08d75d902,17ca90d9-8aaf-485e-907d-e31d7ca28b4a,Real Estate,65328.63,25425.08,2021-09-04,2025-03-15 13:16:53
acfdce5e-93e1-4c91-928c-4a5b9dcdcb2d,7eb2c05a-8214-41d4-807a-45679d8bc4ee,Real Estate,93588.92,102777.26,2021-09-21,2025-03-15 13:16:53
f326c025-5a35-47b2-b62e-cf86ab5fd17e,b6be386a-b4ba-4b7f-b1d3-5db7ba1105ae,Real Estate,79740.83,38930.39,2017-03-22,2025-03-15 13:16:53
cf00ee7f-74fa-4780-b255-ecba8d1de84c,1696b64e-837b-4b38-8638-582f259e5750,Stock,56686.83,63510.4,2015-03-12,2025-03-15 13:16:53
8514a4e1-4a98-4080-8a8c-249847562607,c93f41ab-ac64-41a5-abbd-327db0fc7ca5,Crypto,88152.92,43580.81,2016-01-02,2025-03-15 13:16:53
922af6cd-adca-4af1-bff3-3779a9a8e9e4,44333a70-2f94-4672-bf04-ac8f1de3e589,Crypto,19835.66,103295.35,2021-07-29,2025-03-15 13:16:53
c3904e38-82cc-4729-8c85-6838cf8027e7,2edd5d7a-b5f3-4820-84f3-66cb3820f261,Real Estate,83044.58,80267.13,2016-03-12,2025-03-15 13:16:53
95e5d767-de69-405c-8f2d-2f49bb4bf9c0,fa6a4d62-82c0-40f5-94f3-973bd2d152ab,Bond,93992.56,73249.06,2021-05-16,2025-03-15 13:16:53
6b71fa19-9a74-439e-81b2-b7ebe3b70749,8c61f86a-ae66-479e-be18-853c213c4c43,Mutual Fund,37552.3,68527.67,2019-10-18,2025-03-15 13:16:53
98660d51-94e5-4e31-88f7-9c3924472744,674ef5ee-4f35-4f26-9620-75883a82fdc3,Bond,35494.39,123366.24,2020-05-20,2025-03-15 13:16:53
ffbbd4c5-96e8-4abd-8184-470d886e0e59,5f82d39f-604d-45ea-a374-ed5de5765d98,ETF,82251.95,54258.8,2016-12-08,2025-03-15 13:16:53
52375f37-0567-4f0c-8d8b-476bb396bc7e,40eb89b0-7c32-429e-86c5-9fb2e4fd1459,Mutual Fund,88098.69,104225.35,2021-01-23,2025-03-15 13:16:53
44bba11c-3e9e-4da5-a54c-86588e42f32a,ef02a0da-1072-46de-bfae-2f7f17401703,Bond,42993.45,7330.29,2020-04-11,2025-03-15 13:16:53
90d93d0c-edf9-43d4-9760-d3f0ef1531a9,9671aec5-19c4-4614-bc0b-74467fcc94d8,ETF,78593.57,73810.59,2017-04-08,2025-03-15 13:16:53
9e1745f8-3edf-4d32-a744-3bd32ef44e1f,de26cf65-0ae3-4e62-b1ca-c609317e01ac,Real Estate,49553.14,127165.74,2023-01-03,2025-03-15 13:16:53
8c53c674-446a-4b5a-9f94-848761a16a8f,e60edeb4-d435-46bc-8b31-f8240867c885,Stock,69653.44,44975.71,2018-07-25,2025-03-15 13:16:53
81f356af-f417-454a-aa59-5c92a608a4cf,b346e81a-f5d8-414a-b1ec-42663b3e7d49,Crypto,32926.58,8722.19,2017-02-03,2025-03-15 13:16:53
d42df6ef-98cf-43f8-8b3e-fe74661fab47,3b3195bb-dc72-4a77-907b-74d45876417c,Mutual Fund,93191.1,23048.82,2018-08-25,2025-03-15 13:16:53
40a89b73-f105-44bd-8b11-d6f27f5da1ca,f35b8d43-1ebd-4230-a76c-5763e4f99e63,Bond,78410.47,11675.9,2017-11-24,2025-03-15 13:16:53
ebb79cb6-d4ac-42ff-a973-e4f2ddb2fc78,e68aa4bf-2fcb-4a71-9fe9-092a0d1d060c,Real Estate,91030.29,64981.63,2022-03-06,2025-03-15 13:16:53
7c1f8cfd-3ab1-49a4-b142-4af5ef6f2a2a,5501910b-f814-4021-9add-960806010ff0,Real Estate,84902.52,12001.68,2016-12-26,2025-03-15 13:16:53
196ffce5-ce47-4153-b0d2-f766802ca996,69eee944-cff9-435a-b077-d70774157cae,Mutual Fund,84593.43,126248.25,2021-11-28,2025-03-15 13:16:53
9120dab9-7632-413b-9c35-d0078a5017e7,7fcfec16-78f0-4ee6-8e79-7065108390f1,Stock,35021.95,121048.38,2021-01-16,2025-03-15 13:16:53
0578e29b-09ba-47fc-b7e8-692ee4ad0b5d,cdb53847-1345-499b-9a61-6aac16260acb,ETF,15857.78,83574.86,2017-12-11,2025-03-15 13:16:53
16d5500b-200a-48cd-887d-7c8b7e3a81db,10232799-be04-456b-9aae-8b72130b903c,Mutual Fund,35335.36,140068.76,2018-04-15,2025-03-15 13:16:53
80ee5962-1d06-42d3-867a-f5f2211874cb,ce2cb5fa-3ab9-41d5-a52e-ab155a4ed743,Stock,62609.34,138548.03,2019-10-14,2025-03-15 13:16:53
50e7dc59-cedf-4977-873c-e8d2137abbf5,2f59ed9f-3e86-423a-90be-d775c7c39836,ETF,3213.91,39818.07,2019-03-16,2025-03-15 13:16:53
3fa87494-aeb0-4d3b-b6a4-8c9eba6b9676,c89aecb2-6860-4179-901d-ff730f7812d2,Bond,15876.01,13856.82,2017-08-23,2025-03-15 13:16:53
edfdd891-c732-48de-ac72-38119457ff53,c5c119d3-02ea-4a95-b75b-ae4121bce350,Bond,34325.08,50200.3,2019-05-17,2025-03-15 13:16:53
e3aab634-48c3-4385-8bce-6b7018535fca,31eda884-6a0a-435a-a125-5bca28db36fa,Crypto,27435.41,97403.43,2020-03-31,2025-03-15 13:16:53
d1b77480-5f2d-4a4c-949b-d9c87a123c34,d05cc62e-f74d-4581-bd22-3f1076316a6b,ETF,84187.97,68060.56,2023-12-30,2025-03-15 13:16:53
e075d0c5-dbf3-4e6d-89ba-7f1cdae1f459,77234c14-27a6-4fe1-aed5-66441e160f66,ETF,99564.0,56736.04,2015-02-27,2025-03-15 13:16:53
717e8dca-0bae-4bf0-bf08-cf91d686d8ed,d38ec44e-619c-4798-ba9a-02eaf4cb19fa,Crypto,89543.0,114037.65,2022-09-29,2025-03-15 13:16:53
a01c73bd-c77e-4f8c-9e12-336dfe1ad66b,03a0aa2b-1064-41d6-88d1-084f0ebb8ff0,ETF,35595.45,32592.05,2016-04-02,2025-03-15 13:16:53
